GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0022401121,420,1642347,Jamal Shead,1610612761,Toronto Raptors,3,7,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-130,218,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,429,1627751,Jakob Poeltl,1610612761,Toronto Raptors,3,6,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,4,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,437,1627751,Jakob Poeltl,1610612761,Toronto Raptors,3,6,12,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-6,75,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,439,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,3,5,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-112,229,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,441,1630193,Immanuel Quickley,1610612761,Toronto Raptors,3,5,29,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-11,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,445,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,3,5,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,221,121,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,452,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,3,5,2,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,457,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,3,4,20,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,42,74,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,461,1630193,Immanuel Quickley,1610612761,Toronto Raptors,3,4,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-192,148,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,465,1630193,Immanuel Quickley,1610612761,Toronto Raptors,3,3,43,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,11,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,471,1630193,Immanuel Quickley,1610612761,Toronto Raptors,3,3,9,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-39,67,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,474,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,3,2,56,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-176,185,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,478,1630193,Immanuel Quickley,1610612761,Toronto Raptors,3,2,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-148,198,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,495,1630639,A.J. Lawson,1610612761,Toronto Raptors,3,1,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-203,134,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,499,1642347,Jamal Shead,1610612761,Toronto Raptors,3,1,25,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,11,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,508,1631115,Orlando Robinson,1610612761,Toronto Raptors,3,0,38,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,48,55,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,518,1630639,A.J. Lawson,1610612761,Toronto Raptors,3,0,4,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,4,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,532,1631306,Cole Swider,1610612761,Toronto Raptors,4,11,36,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,131,155,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,534,1631306,Cole Swider,1610612761,Toronto Raptors,4,11,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,32,262,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,537,1630639,A.J. Lawson,1610612761,Toronto Raptors,4,11,20,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,29,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,540,1631197,Jared Rhoden,1610612761,Toronto Raptors,4,10,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-123,215,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,543,1630193,Immanuel Quickley,1610612761,Toronto Raptors,4,10,22,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,89,55,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,557,1631306,Cole Swider,1610612761,Toronto Raptors,4,9,30,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-227,72,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,576,1631197,Jared Rhoden,1610612761,Toronto Raptors,4,8,13,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,4,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,580,1627751,Jakob Poeltl,1610612761,Toronto Raptors,4,7,48,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,32,68,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,590,1631197,Jared Rhoden,1610612761,Toronto Raptors,4,7,17,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,1,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,595,1631306,Cole Swider,1610612761,Toronto Raptors,4,6,52,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,-21,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,603,1642347,Jamal Shead,1610612761,Toronto Raptors,4,6,21,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,61,37,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,606,1631115,Orlando Robinson,1610612761,Toronto Raptors,4,5,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,27,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,611,1631306,Cole Swider,1610612761,Toronto Raptors,4,5,4,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-37,24,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,615,1642347,Jamal Shead,1610612761,Toronto Raptors,4,4,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,100,229,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,641,1631115,Orlando Robinson,1610612761,Toronto Raptors,4,3,31,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,9,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,643,1642347,Jamal Shead,1610612761,Toronto Raptors,4,3,24,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,51,111,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,654,1631115,Orlando Robinson,1610612761,Toronto Raptors,4,2,55,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,0,116,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,657,1642419,Jamison Battle,1610612761,Toronto Raptors,4,2,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-71,236,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,665,1642347,Jamal Shead,1610612761,Toronto Raptors,4,1,56,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,4,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,670,1642347,Jamal Shead,1610612761,Toronto Raptors,4,1,31,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,60,52,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,679,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,4,1,6,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,0,1,1,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,682,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,4,0,41,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,99,124,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401121,688,1631115,Orlando Robinson,1610612761,Toronto Raptors,4,0,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,186,179,1,0,20250404,TOR,DET,2024-25
Shot Chart Detail,0022401134,10,1630534,Ochai Agbaji,1610612761,Toronto Raptors,1,11,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,31,254,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,15,1642347,Jamal Shead,1610612761,Toronto Raptors,1,10,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,208,128,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,23,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,1,10,14,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-1,43,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,27,1630534,Ochai Agbaji,1610612761,Toronto Raptors,1,10,0,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,17,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,32,1629628,RJ Barrett,1610612761,Toronto Raptors,1,9,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-21,283,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,36,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,1,8,56,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,-6,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,44,1629628,RJ Barrett,1610612761,Toronto Raptors,1,8,10,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,65,11,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,46,1630534,Ochai Agbaji,1610612761,Toronto Raptors,1,8,4,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,52,1629628,RJ Barrett,1610612761,Toronto Raptors,1,7,47,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,102,244,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,58,1630534,Ochai Agbaji,1610612761,Toronto Raptors,1,7,20,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-232,64,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,60,1630534,Ochai Agbaji,1610612761,Toronto Raptors,1,7,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-230,106,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,64,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,1,6,56,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,10,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,68,1629628,RJ Barrett,1610612761,Toronto Raptors,1,6,30,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,11,69,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,81,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,1,6,11,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-22,38,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,99,1631115,Orlando Robinson,1610612761,Toronto Raptors,1,5,4,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-21,47,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,115,1629628,RJ Barrett,1610612761,Toronto Raptors,1,4,34,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,45,33,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,118,1629628,RJ Barrett,1610612761,Toronto Raptors,1,4,1,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,43,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,120,1631306,Cole Swider,1610612761,Toronto Raptors,1,3,54,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-227,90,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,139,1630639,A.J. Lawson,1610612761,Toronto Raptors,1,2,47,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,16,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,145,1642419,Jamison Battle,1610612761,Toronto Raptors,1,2,25,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,183,210,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,155,1642419,Jamison Battle,1610612761,Toronto Raptors,1,1,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-36,279,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,169,1642347,Jamal Shead,1610612761,Toronto Raptors,1,0,29,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-62,112,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,173,1642419,Jamison Battle,1610612761,Toronto Raptors,1,0,0,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,10,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,189,1630639,A.J. Lawson,1610612761,Toronto Raptors,2,11,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-164,212,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,193,1630639,A.J. Lawson,1610612761,Toronto Raptors,2,11,24,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,20,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,197,1629628,RJ Barrett,1610612761,Toronto Raptors,2,10,42,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-18,58,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,204,1631197,Jared Rhoden,1610612761,Toronto Raptors,2,10,20,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,27,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,217,1631197,Jared Rhoden,1610612761,Toronto Raptors,2,9,32,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,6,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,221,1631306,Cole Swider,1610612761,Toronto Raptors,2,9,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,53,254,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,234,1642419,Jamison Battle,1610612761,Toronto Raptors,2,8,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-213,163,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,249,1642419,Jamison Battle,1610612761,Toronto Raptors,2,7,41,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,21,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,252,1642419,Jamison Battle,1610612761,Toronto Raptors,2,7,9,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,235,60,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,258,1630639,A.J. Lawson,1610612761,Toronto Raptors,2,6,40,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,26,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,279,1630534,Ochai Agbaji,1610612761,Toronto Raptors,2,6,10,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,17,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,283,1642347,Jamal Shead,1610612761,Toronto Raptors,2,5,54,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,60,15,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,287,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,2,5,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,191,170,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,301,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,2,4,25,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,176,175,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,312,1642347,Jamal Shead,1610612761,Toronto Raptors,2,3,58,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,21,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,317,1642419,Jamison Battle,1610612761,Toronto Raptors,2,3,34,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,17,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,320,1630534,Ochai Agbaji,1610612761,Toronto Raptors,2,2,53,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,13,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,324,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,2,2,37,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,23,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,338,1629628,RJ Barrett,1610612761,Toronto Raptors,2,1,28,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-9,95,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,344,1642347,Jamal Shead,1610612761,Toronto Raptors,2,1,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-165,211,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,358,1629628,RJ Barrett,1610612761,Toronto Raptors,2,0,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-174,207,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,360,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,2,0,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,202,149,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,374,1629628,RJ Barrett,1610612761,Toronto Raptors,3,11,48,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,9,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,381,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,3,11,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-10,258,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,385,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,3,10,30,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,152,5,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,387,1642347,Jamal Shead,1610612761,Toronto Raptors,3,10,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,158,227,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,393,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,3,9,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-202,140,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,402,1630534,Ochai Agbaji,1610612761,Toronto Raptors,3,9,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,99,245,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,405,1629628,RJ Barrett,1610612761,Toronto Raptors,3,8,48,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,17,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,413,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,3,8,29,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,9,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,425,1642347,Jamal Shead,1610612761,Toronto Raptors,3,8,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,36,16,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,428,1630534,Ochai Agbaji,1610612761,Toronto Raptors,3,7,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-232,92,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,436,1629628,RJ Barrett,1610612761,Toronto Raptors,3,7,33,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,36,45,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,440,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,3,7,13,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,8,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,444,1630534,Ochai Agbaji,1610612761,Toronto Raptors,3,6,47,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,40,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,460,1629628,RJ Barrett,1610612761,Toronto Raptors,3,5,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,6,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,463,1630639,A.J. Lawson,1610612761,Toronto Raptors,3,5,36,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,27,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,477,1630534,Ochai Agbaji,1610612761,Toronto Raptors,3,5,11,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-45,5,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,505,1631306,Cole Swider,1610612761,Toronto Raptors,3,3,31,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,51,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,512,1630639,A.J. Lawson,1610612761,Toronto Raptors,3,3,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,21,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,525,1642347,Jamal Shead,1610612761,Toronto Raptors,3,2,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,26,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,548,1642347,Jamal Shead,1610612761,Toronto Raptors,3,1,4,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,59,48,1,1,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,552,1642419,Jamison Battle,1610612761,Toronto Raptors,3,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,203,173,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,556,1642347,Jamal Shead,1610612761,Toronto Raptors,3,0,1,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-49,16,1,0,20250406,BKN,TOR,2024-25
Shot Chart Detail,0022401134,575,1631306,Cole Swider,1610612761,Toronto Raptors,4,11,35,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,11,53,1,0,20250406,BKN,TOR,2024-25
